timestamp,price,price_lag1,log_return_1,price_ma_10,vol_10,obi,spread,partial_exec_flag,price_zscore_5min,log_return_scaled
2025-01-01 09:30:29,99.69341488353167,99.70795591689658,-0.00014584687489669747,99.78167595691392,0.00040694890137253794,-0.32524271818346057,0.055317614197861076,1,-1.6210866731949627,0.46430363091828913
2025-01-01 09:30:30,99.66342630137432,99.69341488353167,-0.0003008533061149525,99.76029622691912,0.00028043301990927634,0.15368852443269618,0.04664623478092267,1,-1.685327031963178,0.37553864791152747
2025-01-01 09:30:31,99.75577125207384,99.66342630137432,0.0009261390922546308,99.74927842385863,0.0004582723103533184,0.027079303648859472,0.04117158694180034,1,-1.104516014886317,0.9999946887309942
2025-01-01 09:30:32,99.75509804131372,99.75577125207384,-6.7486123689829725e-06,99.7378561056164,0.00045703377640965356,-0.18749999967447917,0.031279479337854355,1,-1.0716481070972181,0.5045129335787389
2025-01-01 09:30:33,99.7023559603032,99.75509804131372,-0.0005288554644778219,99.72827147751994,0.00043343143068199004,0.1510516250945969,0.039482633981819504,1,-1.3206532861747244,0.22720793944305107
2025-01-01 09:30:34,99.74336922634834,99.7023559603032,0.00041127245605151265,99.72550422723029,0.0004558816602531786,0.04882943140546526,0.049804241121918835,1,-1.0522115060583774,0.726535168028891
2025-01-01 09:30:35,99.68250227602245,99.74336922634834,-0.0006104218249852971,99.71609692344688,0.0004897514799155919,-0.32723948781787976,0.05437081050605741,1,-1.3443090396771227,0.18388585119457188
2025-01-01 09:30:36,99.69291284250228,99.68250227602245,0.00010443179750221007,99.71347113421368,0.0004619356135940656,-0.2742044683316151,0.038194807825192356,1,-1.2403223365161387,0.5635638400795935
2025-01-01 09:30:37,99.59527807186944,99.69291284250228,-0.0009798350619400046,99.69920847722358,0.0005423609757023117,0.16253002388908724,0.0451920195415596,1,-1.6926899717369435,0.0
2025-01-01 09:30:38,99.5291594993052,99.59527807186944,-0.0006640930244494347,99.68132883546444,0.0005657717275635568,0.6769662911840361,0.03476443231194537,1,-1.923277047001143,0.16565826992616592
2025-01-01 09:30:39,99.53895669814148,99.5291594993052,9.843061793452818e-05,99.66588301692542,0.0005726173177497463,0.14996544564618836,0.043276199276306215,1,-1.7711000592356387,0.5657264660367279
2025-01-01 09:30:40,99.57571658067464,99.53895669814148,0.00036923328999790406,99.65711204485545,0.0005925212194631603,0.28078817706326287,0.03305998009865618,1,-1.5183189704401494,0.7078066986910241
2025-01-01 09:30:41,99.58424900591552,99.57571658067464,8.568414059497696e-05,99.63995982023962,0.00048197615169954833,-0.20036429854247328,0.031535492421198796,1,-1.421186603608324,0.5590388567449617
2025-01-01 09:30:42,99.5784907987236,99.58424900591552,-5.782414119398024e-05,99.62229909598062,0.00048029702859565083,-0.4195744677280217,0.027604995938958155,1,-1.3984375880725302,0.48374532323203695
2025-01-01 09:30:43,99.5635002013926,99.5784907987236,-0.00015055184779501064,99.60841352008956,0.00046414827526070713,-0.43612334763337146,0.034328591726193736,1,-1.419652040245404,0.43509449557591084
2025-01-01 09:30:44,99.48992398851276,99.5635002013926,-0.0007392609951836162,99.583068996306,0.00045499670786526417,0.7283105014517004,0.051361023784664894,1,-1.694295019982156,0.1262203918258921
